timestamp,road_id,road_type,road_capacity,latitude,longitude,vehicle_count,average_speed,weather_condition,temperature,rainfall,accident,traffic_density,previous_density
2026-07-30 03:00:00,R102,Highway,1800,40.7135,-74.012,410,30,Clear,24.5,0.0,1,22.78,19.5
2026-07-30 04:00:00,R102,Highway,1800,40.7135,-74.012,366,100,Clear,24.5,0.0,0,20.33,22.78
2026-07-30 05:00:00,R102,Highway,1800,40.7135,-74.012,378,100,Clear,24.5,0.0,0,21.0,20.33
2026-07-30 06:00:00,R102,Highway,1800,40.7135,-74.012,359,100,Clear,24.5,0.0,0,19.94,21.0
2026-07-30 07:00:00,R102,Highway,1800,40.7135,-74.012,1793,35,Clear,24.5,0.0,0,99.61,19.94
2026-07-30 08:00:00,R102,Highway,1800,40.7135,-74.012,1516,44,Clear,24.5,0.0,0,84.22,99.61
2026-07-30 09:00:00,R102,Highway,1800,40.7135,-74.012,1571,42,Clear,24.5,0.0,0,87.28,84.22
2026-07-30 10:00:00,R102,Highway,1800,40.7135,-74.012,1202,57,Clear,24.5,0.0,0,66.78,87.28
2026-07-30 11:00:00,R102,Highway,1800,40.7135,-74.012,1183,58,Clear,24.5,0.0,0,65.72,66.78
2026-07-30 12:00:00,R102,Highway,1800,40.7135,-74.012,980,69,Clear,24.5,0.0,0,54.44,65.72
2026-07-30 13:00:00,R102,Highway,1800,40.7135,-74.012,1133,61,Clear,24.5,0.0,0,62.94,54.44
2026-07-30 14:00:00,R102,Highway,1800,40.7135,-74.012,1054,65,Clear,24.5,0.0,0,58.56,62.94
2026-07-30 15:00:00,R102,Highway,1800,40.7135,-74.012,1204,57,Clear,24.5,0.0,0,66.89,58.56
2026-07-30 16:00:00,R102,Highway,1800,40.7135,-74.012,1923,31,Clear,24.5,0.0,0,106.83,66.89
2026-07-30 17:00:00,R102,Highway,1800,40.7135,-74.012,1865,33,Clear,24.5,0.0,0,103.61,106.83
2026-07-30 18:00:00,R102,Highway,1800,40.7135,-74.012,1744,36,Clear,24.5,0.0,0,96.89,103.61
2026-07-30 19:00:00,R102,Highway,1800,40.7135,-74.012,1500,44,Clear,24.5,0.0,0,83.33,96.89
2026-07-30 20:00:00,R102,Highway,1800,40.7135,-74.012,353,100,Clear,24.5,0.0,0,19.61,83.33
2026-07-30 21:00:00,R102,Highway,1800,40.7135,-74.012,381,100,Clear,24.5,0.0,0,21.17,19.61
2026-07-30 22:00:00,R102,Highway,1800,40.7135,-74.012,352,100,Clear,24.5,0.0,0,19.56,21.17
2026-07-30 23:00:00,R102,Highway,1800,40.7135,-74.012,326,100,Clear,24.5,0.0,0,18.11,19.56
2026-07-31 00:00:00,R102,Highway,1800,40.7135,-74.012,369,100,Clear,25.7,0.0,0,20.5,18.11
2026-07-31 01:00:00,R102,Highway,1800,40.7135,-74.012,333,100,Clear,25.7,0.0,0,18.5,20.5
2026-07-31 02:00:00,R102,Highway,1800,40.7135,-74.012,342,100,Clear,25.7,0.0,0,19.0,18.5
2026-07-31 03:00:00,R102,Highway,1800,40.7135,-74.012,349,100,Clear,25.7,0.0,0,19.39,19.0
2026-07-31 04:00:00,R102,Highway,1800,40.7135,-74.012,382,100,Clear,25.7,0.0,0,21.22,19.39
2026-07-31 05:00:00,R102,Highway,1800,40.7135,-74.012,310,100,Clear,25.7,0.0,0,17.22,21.22
2026-07-31 06:00:00,R102,Highway,1800,40.7135,-74.012,306,100,Clear,25.7,0.0,0,17.0,17.22
2026-07-31 07:00:00,R102,Highway,1800,40.7135,-74.012,1782,10,Clear,25.7,0.0,1,99.0,17.0
2026-07-31 08:00:00,R102,Highway,1800,40.7135,-74.012,1738,36,Clear,25.7,0.0,0,96.56,99.0
2026-07-31 09:00:00,R102,Highway,1800,40.7135,-74.012,1777,35,Clear,25.7,0.0,0,98.72,96.56
2026-07-31 10:00:00,R102,Highway,1800,40.7135,-74.012,990,68,Clear,25.7,0.0,0,55.0,98.72
2026-07-31 11:00:00,R102,Highway,1800,40.7135,-74.012,1099,62,Clear,25.7,0.0,0,61.06,55.0
2026-07-31 12:00:00,R102,Highway,1800,40.7135,-74.012,1067,64,Clear,25.7,0.0,0,59.28,61.06
2026-07-31 13:00:00,R102,Highway,1800,40.7135,-74.012,1192,58,Clear,25.7,0.0,0,66.22,59.28
2026-07-31 14:00:00,R102,Highway,1800,40.7135,-74.012,960,70,Clear,25.7,0.0,0,53.33,66.22
2026-07-31 15:00:00,R102,Highway,1800,40.7135,-74.012,1050,65,Clear,25.7,0.0,0,58.33,53.33
2026-07-31 16:00:00,R102,Highway,1800,40.7135,-74.012,1803,34,Clear,25.7,0.0,0,100.17,58.33
2026-07-31 17:00:00,R102,Highway,1800,40.7135,-74.012,1763,36,Clear,25.7,0.0,0,97.94,100.17
2026-07-31 18:00:00,R102,Highway,1800,40.7135,-74.012,1868,33,Clear,25.7,0.0,0,103.78,97.94
2026-07-31 19:00:00,R102,Highway,1800,40.7135,-74.012,2160,7,Clear,25.7,0.0,1,120.0,103.78
2026-07-31 20:00:00,R102,Highway,1800,40.7135,-74.012,322,100,Clear,25.7,0.0,0,17.89,120.0
2026-07-31 21:00:00,R102,Highway,1800,40.7135,-74.012,387,100,Clear,25.7,0.0,0,21.5,17.89
2026-07-31 22:00:00,R102,Highway,1800,40.7135,-74.012,361,100,Clear,25.7,0.0,0,20.06,21.5
2026-07-31 23:00:00,R102,Highway,1800,40.7135,-74.012,353,100,Clear,25.7,0.0,0,19.61,20.06
2026-08-01 00:00:00,R102,Highway,1800,40.7135,-74.012,399,100,Clear,29.0,0.0,0,22.17,19.61
2026-08-01 01:00:00,R102,Highway,1800,40.7135,-74.012,349,100,Clear,29.0,0.0,0,19.39,22.17
2026-08-01 02:00:00,R102,Highway,1800,40.7135,-74.012,312,100,Clear,29.0,0.0,0,17.33,19.39
2026-08-01 03:00:00,R102,Highway,1800,40.7135,-74.012,382,100,Clear,29.0,0.0,0,21.22,17.33
2026-08-01 04:00:00,R102,Highway,1800,40.7135,-74.012,337,100,Clear,29.0,0.0,0,18.72,21.22
2026-08-01 05:00:00,R102,Highway,1800,40.7135,-74.012,387,100,Clear,29.0,0.0,0,21.5,18.72
2026-08-01 06:00:00,R102,Highway,1800,40.7135,-74.012,306,100,Clear,29.0,0.0,0,17.0,21.5
2026-08-01 07:00:00,R102,Highway,1800,40.7135,-74.012,360,100,Clear,29.0,0.0,0,20.0,17.0
2026-08-01 08:00:00,R102,Highway,1800,40.7135,-74.012,362,100,Clear,29.0,0.0,0,20.11,20.0
2026-08-01 09:00:00,R102,Highway,1800,40.7135,-74.012,315,100,Clear,29.0,0.0,0,17.5,20.11
2026-08-01 10:00:00,R102,Highway,1800,40.7135,-74.012,405,100,Clear,29.0,0.0,0,22.5,17.5
2026-08-01 11:00:00,R102,Highway,1800,40.7135,-74.012,1258,54,Clear,29.0,0.0,0,69.89,22.5
2026-08-01 12:00:00,R102,Highway,1800,40.7135,-74.012,1448,46,Clear,29.0,0.0,0,80.44,69.89
2026-08-01 13:00:00,R102,Highway,1800,40.7135,-74.012,1231,56,Clear,29.0,0.0,0,68.39,80.44
2026-08-01 14:00:00,R102,Highway,1800,40.7135,-74.012,1145,60,Clear,29.0,0.0,0,63.61,68.39
2026-08-01 15:00:00,R102,Highway,1800,40.7135,-74.012,1397,48,Clear,29.0,0.0,0,77.61,63.61
2026-08-01 16:00:00,R102,Highway,1800,40.7135,-74.012,1202,57,Clear,29.0,0.0,0,66.78,77.61
2026-08-01 17:00:00,R102,Highway,1800,40.7135,-74.012,1220,56,Clear,29.0,0.0,0,67.78,66.78
2026-08-01 18:00:00,R102,Highway,1800,40.7135,-74.012,927,72,Clear,29.0,0.0,0,51.5,67.78
2026-08-01 19:00:00,R102,Highway,1800,40.7135,-74.012,1064,64,Clear,29.0,0.0,0,59.11,51.5
2026-08-01 20:00:00,R102,Highway,1800,40.7135,-74.012,1141,60,Clear,29.0,0.0,0,63.39,59.11
2026-08-01 21:00:00,R102,Highway,1800,40.7135,-74.012,383,100,Clear,29.0,0.0,0,21.28,63.39
2026-08-01 22:00:00,R102,Highway,1800,40.7135,-74.012,394,100,Clear,29.0,0.0,0,21.89,21.28
2026-08-01 23:00:00,R102,Highway,1800,40.7135,-74.012,378,100,Clear,29.0,0.0,0,21.0,21.89
2026-08-02 00:00:00,R102,Highway,1800,40.7135,-74.012,342,100,Clear,31.6,0.0,0,19.0,21.0
2026-08-02 01:00:00,R102,Highway,1800,40.7135,-74.012,392,100,Clear,31.6,0.0,0,21.78,19.0
2026-08-02 02:00:00,R102,Highway,1800,40.7135,-74.012,391,100,Clear,31.6,0.0,0,21.72,21.78
2026-08-02 03:00:00,R102,Highway,1800,40.7135,-74.012,372,100,Clear,31.6,0.0,0,20.67,21.72
2026-08-02 04:00:00,R102,Highway,1800,40.7135,-74.012,344,100,Clear,31.6,0.0,0,19.11,20.67
2026-08-02 05:00:00,R102,Highway,1800,40.7135,-74.012,407,100,Clear,31.6,0.0,0,22.61,19.11
2026-08-02 06:00:00,R102,Highway,1800,40.7135,-74.012,331,100,Clear,31.6,0.0,0,18.39,22.61
2026-08-02 07:00:00,R102,Highway,1800,40.7135,-74.012,346,100,Clear,31.6,0.0,0,19.22,18.39
2026-08-02 08:00:00,R102,Highway,1800,40.7135,-74.012,361,100,Clear,31.6,0.0,0,20.06,19.22
2026-08-02 09:00:00,R102,Highway,1800,40.7135,-74.012,309,100,Clear,31.6,0.0,0,17.17,20.06
2026-08-02 10:00:00,R102,Highway,1800,40.7135,-74.012,307,100,Clear,31.6,0.0,0,17.06,17.17
2026-08-02 11:00:00,R102,Highway,1800,40.7135,-74.012,1097,62,Clear,31.6,0.0,0,60.94,17.06
2026-08-02 12:00:00,R102,Highway,1800,40.7135,-74.012,1341,51,Clear,31.6,0.0,0,74.5,60.94
2026-08-02 13:00:00,R102,Highway,1800,40.7135,-74.012,1375,49,Clear,31.6,0.0,0,76.39,74.5
2026-08-02 14:00:00,R102,Highway,1800,40.7135,-74.012,1300,53,Clear,31.6,0.0,0,72.22,76.39
2026-08-02 15:00:00,R102,Highway,1800,40.7135,-74.012,1447,46,Clear,31.6,0.0,0,80.39,72.22
2026-08-02 16:00:00,R102,Highway,1800,40.7135,-74.012,1124,61,Clear,31.6,0.0,0,62.44,80.39
2026-08-02 17:00:00,R102,Highway,1800,40.7135,-74.012,1024,66,Clear,31.6,0.0,0,56.89,62.44
2026-08-02 18:00:00,R102,Highway,1800,40.7135,-74.012,1190,58,Clear,31.6,0.0,0,66.11,56.89
2026-08-02 19:00:00,R102,Highway,1800,40.7135,-74.012,1199,57,Clear,31.6,0.0,0,66.61,66.11
2026-08-02 20:00:00,R102,Highway,1800,40.7135,-74.012,1158,59,Clear,31.6,0.0,0,64.33,66.61
2026-08-02 21:00:00,R102,Highway,1800,40.7135,-74.012,317,100,Clear,31.6,0.0,0,17.61,64.33
2026-08-02 22:00:00,R102,Highway,1800,40.7135,-74.012,322,100,Clear,31.6,0.0,0,17.89,17.61
2026-08-02 23:00:00,R102,Highway,1800,40.7135,-74.012,370,100,Clear,31.6,0.0,0,20.56,17.89
2026-08-03 00:00:00,R102,Highway,1800,40.7135,-74.012,324,100,Cloudy,18.0,0.0,0,18.0,20.56
2026-08-03 01:00:00,R102,Highway,1800,40.7135,-74.012,317,100,Cloudy,18.0,0.0,0,17.61,18.0
2026-08-03 02:00:00,R102,Highway,1800,40.7135,-74.012,329,100,Cloudy,18.0,0.0,0,18.28,17.61
2026-08-03 03:00:00,R102,Highway,1800,40.7135,-74.012,331,100,Cloudy,18.0,0.0,0,18.39,18.28
2026-08-03 04:00:00,R102,Highway,1800,40.7135,-74.012,383,100,Cloudy,18.0,0.0,0,21.28,18.39
2026-08-03 05:00:00,R102,Highway,1800,40.7135,-74.012,315,100,Cloudy,18.0,0.0,0,17.5,21.28
2026-08-03 06:00:00,R102,Highway,1800,40.7135,-74.012,368,100,Cloudy,18.0,0.0,0,20.44,17.5
2026-08-03 07:00:00,R102,Highway,1800,40.7135,-74.012,1590,41,Cloudy,18.0,0.0,0,88.33,20.44
2026-08-03 08:00:00,R102,Highway,1800,40.7135,-74.012,1541,43,Cloudy,18.0,0.0,0,85.61,88.33
2026-08-03 09:00:00,R102,Highway,1800,40.7135,-74.012,1743,36,Cloudy,18.0,0.0,0,96.83,85.61
2026-08-03 10:00:00,R102,Highway,1800,40.7135,-74.012,985,69,Cloudy,18.0,0.0,0,54.72,96.83
2026-08-03 11:00:00,R102,Highway,1800,40.7135,-74.012,1034,66,Cloudy,18.0,0.0,0,57.44,54.72
2026-08-03 12:00:00,R102,Highway,1800,40.7135,-74.012,1089,63,Cloudy,18.0,0.0,0,60.5,57.44
2026-08-03 13:00:00,R102,Highway,1800,40.7135,-74.012,1191,58,Cloudy,18.0,0.0,0,66.17,60.5
2026-08-03 14:00:00,R102,Highway,1800,40.7135,-74.012,1115,61,Cloudy,18.0,0.0,0,61.94,66.17
2026-08-03 15:00:00,R102,Highway,1800,40.7135,-74.012,1194,57,Cloudy,18.0,0.0,0,66.33,61.94
2026-08-03 16:00:00,R102,Highway,1800,40.7135,-74.012,1498,45,Cloudy,18.0,0.0,0,83.22,66.33
2026-08-03 17:00:00,R102,Highway,1800,40.7135,-74.012,1755,10,Cloudy,18.0,0.0,1,97.5,83.22
2026-08-03 18:00:00,R102,Highway,1800,40.7135,-74.012,1667,39,Cloudy,18.0,0.0,0,92.61,97.5
2026-08-03 19:00:00,R102,Highway,1800,40.7135,-74.012,1807,34,Cloudy,18.0,0.0,0,100.39,92.61
2026-08-03 20:00:00,R102,Highway,1800,40.7135,-74.012,410,100,Cloudy,18.0,0.0,0,22.78,100.39
2026-08-03 21:00:00,R102,Highway,1800,40.7135,-74.012,387,100,Cloudy,18.0,0.0,0,21.5,22.78
2026-08-03 22:00:00,R102,Highway,1800,40.7135,-74.012,403,100,Cloudy,18.0,0.0,0,22.39,21.5
2026-08-03 23:00:00,R102,Highway,1800,40.7135,-74.012,399,100,Cloudy,18.0,0.0,0,22.17,22.39
2026-08-04 00:00:00,R102,Highway,1800,40.7135,-74.012,324,80,Rainy,10.1,3.0,0,18.0,22.17
2026-08-04 01:00:00,R102,Highway,1800,40.7135,-74.012,358,80,Rainy,10.1,3.0,0,19.89,18.0
2026-08-04 02:00:00,R102,Highway,1800,40.7135,-74.012,389,80,Rainy,10.1,3.0,0,21.61,19.89
2026-08-04 03:00:00,R102,Highway,1800,40.7135,-74.012,363,80,Rainy,10.1,3.0,0,20.17,21.61
2026-08-04 04:00:00,R102,Highway,1800,40.7135,-74.012,380,24,Rainy,10.1,3.0,1,21.11,20.17
2026-08-04 05:00:00,R102,Highway,1800,40.7135,-74.012,331,80,Rainy,10.1,3.0,0,18.39,21.11
2026-08-04 06:00:00,R102,Highway,1800,40.7135,-74.012,368,80,Rainy,10.1,3.0,0,20.44,18.39
2026-08-04 07:00:00,R102,Highway,1800,40.7135,-74.012,1776,28,Rainy,10.1,3.0,0,98.67,20.44
2026-08-04 08:00:00,R102,Highway,1800,40.7135,-74.012,1822,27,Rainy,10.1,3.0,0,101.22,98.67
2026-08-04 09:00:00,R102,Highway,1800,40.7135,-74.012,1846,26,Rainy,10.1,3.0,0,102.56,101.22
2026-08-04 10:00:00,R102,Highway,1800,40.7135,-74.012,995,54,Rainy,10.1,3.0,0,55.28,102.56
2026-08-04 11:00:00,R102,Highway,1800,40.7135,-74.012,1187,46,Rainy,10.1,3.0,0,65.94,55.28
2026-08-04 12:00:00,R102,Highway,1800,40.7135,-74.012,1428,11,Rainy,10.1,3.0,1,79.33,65.94
2026-08-04 13:00:00,R102,Highway,1800,40.7135,-74.012,1224,45,Rainy,10.1,3.0,0,68.0,79.33
2026-08-04 14:00:00,R102,Highway,1800,40.7135,-74.012,1221,13,Rainy,10.1,3.0,1,67.83,68.0
2026-08-04 15:00:00,R102,Highway,1800,40.7135,-74.012,1196,46,Rainy,10.1,3.0,0,66.44,67.83
2026-08-04 16:00:00,R102,Highway,1800,40.7135,-74.012,1557,34,Rainy,10.1,3.0,0,86.5,66.44
2026-08-04 17:00:00,R102,Highway,1800,40.7135,-74.012,1776,28,Rainy,10.1,3.0,0,98.67,86.5
2026-08-04 18:00:00,R102,Highway,1800,40.7135,-74.012,1835,27,Rainy,10.1,3.0,0,101.94,98.67
2026-08-04 19:00:00,R102,Highway,1800,40.7135,-74.012,1902,25,Rainy,10.1,3.0,0,105.67,101.94
2026-08-04 20:00:00,R102,Highway,1800,40.7135,-74.012,383,80,Rainy,10.1,3.0,0,21.28,105.67
2026-08-04 21:00:00,R102,Highway,1800,40.7135,-74.012,335,80,Rainy,10.1,3.0,0,18.61,21.28
2026-08-04 22:00:00,R102,Highway,1800,40.7135,-74.012,347,80,Rainy,10.1,3.0,0,19.28,18.61
2026-08-04 23:00:00,R102,Highway,1800,40.7135,-74.012,318,80,Rainy,10.1,3.0,0,17.67,19.28
2026-08-05 00:00:00,R102,Highway,1800,40.7135,-74.012,393,100,Clear,22.3,0.0,0,21.83,17.67
2026-08-05 01:00:00,R102,Highway,1800,40.7135,-74.012,407,100,Clear,22.3,0.0,0,22.61,21.83
2026-08-05 02:00:00,R102,Highway,1800,40.7135,-74.012,397,100,Clear,22.3,0.0,0,22.06,22.61
2026-08-05 03:00:00,R102,Highway,1800,40.7135,-74.012,313,100,Clear,22.3,0.0,0,17.39,22.06
2026-08-05 04:00:00,R102,Highway,1800,40.7135,-74.012,322,100,Clear,22.3,0.0,0,17.89,17.39
2026-08-05 05:00:00,R102,Highway,1800,40.7135,-74.012,410,100,Clear,22.3,0.0,0,22.78,17.89
2026-08-05 06:00:00,R102,Highway,1800,40.7135,-74.012,361,100,Clear,22.3,0.0,0,20.06,22.78
2026-08-05 07:00:00,R102,Highway,1800,40.7135,-74.012,1599,41,Clear,22.3,0.0,0,88.83,20.06
2026-08-05 08:00:00,R102,Highway,1800,40.7135,-74.012,1666,39,Clear,22.3,0.0,0,92.56,88.83
2026-08-05 09:00:00,R102,Highway,1800,40.7135,-74.012,1806,34,Clear,22.3,0.0,0,100.33,92.56
2026-08-05 10:00:00,R102,Highway,1800,40.7135,-74.012,1017,67,Clear,22.3,0.0,0,56.5,100.33
2026-08-05 11:00:00,R102,Highway,1800,40.7135,-74.012,1001,68,Clear,22.3,0.0,0,55.61,56.5
2026-08-05 12:00:00,R102,Highway,1800,40.7135,-74.012,1183,58,Clear,22.3,0.0,0,65.72,55.61
2026-08-05 13:00:00,R102,Highway,1800,40.7135,-74.012,1076,63,Clear,22.3,0.0,0,59.78,65.72
2026-08-05 14:00:00,R102,Highway,1800,40.7135,-74.012,955,70,Clear,22.3,0.0,0,53.06,59.78
2026-08-05 15:00:00,R102,Highway,1800,40.7135,-74.012,1103,62,Clear,22.3,0.0,0,61.28,53.06
2026-08-05 16:00:00,R102,Highway,1800,40.7135,-74.012,1488,45,Clear,22.3,0.0,0,82.67,61.28
2026-08-05 17:00:00,R102,Highway,1800,40.7135,-74.012,1476,45,Clear,22.3,0.0,0,82.0,82.67
2026-08-05 18:00:00,R102,Highway,1800,40.7135,-74.012,1805,34,Clear,22.3,0.0,0,100.28,82.0
2026-08-05 19:00:00,R102,Highway,1800,40.7135,-74.012,1779,10,Clear,22.3,0.0,1,98.83,100.28
2026-08-05 20:00:00,R102,Highway,1800,40.7135,-74.012,388,100,Clear,22.3,0.0,0,21.56,98.83
2026-08-05 21:00:00,R102,Highway,1800,40.7135,-74.012,401,100,Clear,22.3,0.0,0,22.28,21.56
2026-08-05 22:00:00,R102,Highway,1800,40.7135,-74.012,309,100,Clear,22.3,0.0,0,17.17,22.28
2026-08-05 23:00:00,R102,Highway,1800,40.7135,-74.012,326,100,Clear,22.3,0.0,0,18.11,17.17
2026-08-06 00:00:00,R102,Highway,1800,40.7135,-74.012,396,100,Cloudy,16.2,0.0,0,22.0,18.11
2026-08-06 01:00:00,R102,Highway,1800,40.7135,-74.012,368,100,Cloudy,16.2,0.0,0,20.44,22.0
2026-08-06 02:00:00,R102,Highway,1800,40.7135,-74.012,383,100,Cloudy,16.2,0.0,0,21.28,20.44
2026-08-06 03:00:00,R102,Highway,1800,40.7135,-74.012,367,100,Cloudy,16.2,0.0,0,20.39,21.28
2026-08-06 04:00:00,R102,Highway,1800,40.7135,-74.012,376,100,Cloudy,16.2,0.0,0,20.89,20.39
2026-08-06 05:00:00,R102,Highway,1800,40.7135,-74.012,367,100,Cloudy,16.2,0.0,0,20.39,20.89
2026-08-06 06:00:00,R102,Highway,1800,40.7135,-74.012,328,100,Cloudy,16.2,0.0,0,18.22,20.39
2026-08-06 07:00:00,R102,Highway,1800,40.7135,-74.012,1380,49,Cloudy,16.2,0.0,0,76.67,18.22
2026-08-06 08:00:00,R102,Highway,1800,40.7135,-74.012,1422,47,Cloudy,16.2,0.0,0,79.0,76.67
2026-08-06 09:00:00,R102,Highway,1800,40.7135,-74.012,1464,46,Cloudy,16.2,0.0,0,81.33,79.0
2026-08-06 10:00:00,R102,Highway,1800,40.7135,-74.012,1007,67,Cloudy,16.2,0.0,0,55.94,81.33
2026-08-06 11:00:00,R102,Highway,1800,40.7135,-74.012,1052,65,Cloudy,16.2,0.0,0,58.44,55.94
2026-08-06 12:00:00,R102,Highway,1800,40.7135,-74.012,1004,67,Cloudy,16.2,0.0,0,55.78,58.44
2026-08-06 13:00:00,R102,Highway,1800,40.7135,-74.012,1178,58,Cloudy,16.2,0.0,0,65.44,55.78
2026-08-06 14:00:00,R102,Highway,1800,40.7135,-74.012,1083,63,Cloudy,16.2,0.0,0,60.17,65.44
2026-08-06 15:00:00,R102,Highway,1800,40.7135,-74.012,1190,58,Cloudy,16.2,0.0,0,66.11,60.17
2026-08-06 16:00:00,R102,Highway,1800,40.7135,-74.012,1828,34,Cloudy,16.2,0.0,0,101.56,66.11
2026-08-06 17:00:00,R102,Highway,1800,40.7135,-74.012,1584,41,Cloudy,16.2,0.0,0,88.0,101.56
2026-08-06 18:00:00,R102,Highway,1800,40.7135,-74.012,1862,9,Cloudy,16.2,0.0,1,103.44,88.0
2026-08-06 19:00:00,R102,Highway,1800,40.7135,-74.012,1839,33,Cloudy,16.2,0.0,0,102.17,103.44
2026-08-06 20:00:00,R102,Highway,1800,40.7135,-74.012,326,100,Cloudy,16.2,0.0,0,18.11,102.17
2026-08-06 21:00:00,R102,Highway,1800,40.7135,-74.012,369,100,Cloudy,16.2,0.0,0,20.5,18.11
2026-08-06 22:00:00,R102,Highway,1800,40.7135,-74.012,340,100,Cloudy,16.2,0.0,0,18.89,20.5
2026-08-06 23:00:00,R102,Highway,1800,40.7135,-74.012,388,100,Cloudy,16.2,0.0,0,21.56,18.89
2026-08-07 00:00:00,R102,Highway,1800,40.7135,-74.012,347,100,Clear,25.9,0.0,0,19.28,21.56
2026-08-07 01:00:00,R102,Highway,1800,40.7135,-74.012,340,100,Clear,25.9,0.0,0,18.89,19.28
2026-08-07 02:00:00,R102,Highway,1800,40.7135,-74.012,338,100,Clear,25.9,0.0,0,18.78,18.89
2026-08-07 03:00:00,R102,Highway,1800,40.7135,-74.012,398,100,Clear,25.9,0.0,0,22.11,18.78
2026-08-07 04:00:00,R102,Highway,1800,40.7135,-74.012,314,100,Clear,25.9,0.0,0,17.44,22.11
2026-08-07 05:00:00,R102,Highway,1800,40.7135,-74.012,384,100,Clear,25.9,0.0,0,21.33,17.44
2026-08-07 06:00:00,R102,Highway,1800,40.7135,-74.012,385,100,Clear,25.9,0.0,0,21.39,21.33
2026-08-07 07:00:00,R102,Highway,1800,40.7135,-74.012,1826,34,Clear,25.9,0.0,0,101.44,21.39
2026-08-07 08:00:00,R102,Highway,1800,40.7135,-74.012,1761,36,Clear,25.9,0.0,0,97.83,101.44
2026-08-07 09:00:00,R102,Highway,1800,40.7135,-74.012,1755,36,Clear,25.9,0.0,0,97.5,97.83
2026-08-07 10:00:00,R102,Highway,1800,40.7135,-74.012,966,70,Clear,25.9,0.0,0,53.67,97.5
2026-08-07 11:00:00,R102,Highway,1800,40.7135,-74.012,930,72,Clear,25.9,0.0,0,51.67,53.67
2026-08-07 12:00:00,R102,Highway,1800,40.7135,-74.012,1026,66,Clear,25.9,0.0,0,57.0,51.67
2026-08-07 13:00:00,R102,Highway,1800,40.7135,-74.012,1072,64,Clear,25.9,0.0,0,59.56,57.0
2026-08-07 14:00:00,R102,Highway,1800,40.7135,-74.012,1077,63,Clear,25.9,0.0,0,59.83,59.56
2026-08-07 15:00:00,R102,Highway,1800,40.7135,-74.012,1154,59,Clear,25.9,0.0,0,64.11,59.83
2026-08-07 16:00:00,R102,Highway,1800,40.7135,-74.012,1844,33,Clear,25.9,0.0,0,102.44,64.11
2026-08-07 17:00:00,R102,Highway,1800,40.7135,-74.012,1528,43,Clear,25.9,0.0,0,84.89,102.44
2026-08-07 18:00:00,R102,Highway,1800,40.7135,-74.012,1716,37,Clear,25.9,0.0,0,95.33,84.89
2026-08-07 19:00:00,R102,Highway,1800,40.7135,-74.012,1910,31,Clear,25.9,0.0,0,106.11,95.33
2026-08-07 20:00:00,R102,Highway,1800,40.7135,-74.012,331,100,Clear,25.9,0.0,0,18.39,106.11
2026-08-07 21:00:00,R102,Highway,1800,40.7135,-74.012,370,100,Clear,25.9,0.0,0,20.56,18.39
2026-08-07 22:00:00,R102,Highway,1800,40.7135,-74.012,388,100,Clear,25.9,0.0,0,21.56,20.56
2026-08-07 23:00:00,R102,Highway,1800,40.7135,-74.012,411,100,Clear,25.9,0.0,0,22.83,21.56
2026-08-08 00:00:00,R102,Highway,1800,40.7135,-74.012,349,100,Clear,22.2,0.0,0,19.39,22.83
2026-08-08 01:00:00,R102,Highway,1800,40.7135,-74.012,345,100,Clear,22.2,0.0,0,19.17,19.39
2026-08-08 02:00:00,R102,Highway,1800,40.7135,-74.012,325,100,Clear,22.2,0.0,0,18.06,19.17
2026-08-08 03:00:00,R102,Highway,1800,40.7135,-74.012,370,100,Clear,22.2,0.0,0,20.56,18.06
2026-08-08 04:00:00,R102,Highway,1800,40.7135,-74.012,326,100,Clear,22.2,0.0,0,18.11,20.56
2026-08-08 05:00:00,R102,Highway,1800,40.7135,-74.012,339,100,Clear,22.2,0.0,0,18.83,18.11
2026-08-08 06:00:00,R102,Highway,1800,40.7135,-74.012,333,100,Clear,22.2,0.0,0,18.5,18.83
2026-08-08 07:00:00,R102,Highway,1800,40.7135,-74.012,374,100,Clear,22.2,0.0,0,20.78,18.5
2026-08-08 08:00:00,R102,Highway,1800,40.7135,-74.012,320,100,Clear,22.2,0.0,0,17.78,20.78
2026-08-08 09:00:00,R102,Highway,1800,40.7135,-74.012,376,100,Clear,22.2,0.0,0,20.89,17.78
2026-08-08 10:00:00,R102,Highway,1800,40.7135,-74.012,312,100,Clear,22.2,0.0,0,17.33,20.89
2026-08-08 11:00:00,R102,Highway,1800,40.7135,-74.012,1560,12,Clear,22.2,0.0,1,86.67,17.33
2026-08-08 12:00:00,R102,Highway,1800,40.7135,-74.012,1229,56,Clear,22.2,0.0,0,68.28,86.67
2026-08-08 13:00:00,R102,Highway,1800,40.7135,-74.012,1133,61,Clear,22.2,0.0,0,62.94,68.28
2026-08-08 14:00:00,R102,Highway,1800,40.7135,-74.012,1296,53,Clear,22.2,0.0,0,72.0,62.94
2026-08-08 15:00:00,R102,Highway,1800,40.7135,-74.012,1254,55,Clear,22.2,0.0,0,69.67,72.0
2026-08-08 16:00:00,R102,Highway,1800,40.7135,-74.012,971,69,Clear,22.2,0.0,0,53.94,69.67
2026-08-08 17:00:00,R102,Highway,1800,40.7135,-74.012,1123,61,Clear,22.2,0.0,0,62.39,53.94
2026-08-08 18:00:00,R102,Highway,1800,40.7135,-74.012,974,69,Clear,22.2,0.0,0,54.11,62.39
