timestamp,road_id,road_capacity,latitude,longitude,vehicle_count,average_speed,temperature,rainfall,accident,traffic_density,previous_density,hour,day_of_week,month,is_weekend,is_peak_hour,congestion_level,density_lag_1,density_lag_2,density_lag_3,rolling_density,road_type_Highway,road_type_Residential,weather_condition_Cloudy,weather_condition_Heavy Rain,weather_condition_Rainy
2026-09-03 07:00:00,R101,2000,40.7128,-74.006,1580.0,47,31.2,0.0,0,79.0,19.5,7,3,9,0,1,2,19.5,21.3,18.25,39.9333333333333,True,False,False,False,False
2026-09-03 08:00:00,R101,2000,40.7128,-74.006,2010.0,34,31.2,0.0,0,100.5,79.0,8,3,9,0,1,3,79.0,19.5,21.3,66.3333333333333,True,False,False,False,False
2026-09-03 09:00:00,R101,2000,40.7128,-74.006,1883.0,38,31.2,0.0,0,94.15,100.5,9,3,9,0,1,3,100.5,79.0,19.5,91.21666666666664,True,False,False,False,False
2026-09-03 10:00:00,R101,2000,40.7128,-74.006,1033.0,72,31.2,0.0,0,51.65,94.15,10,3,9,0,0,1,94.15,100.5,79.0,82.09999999999998,True,False,False,False,False
2026-09-03 11:00:00,R101,2000,40.7128,-74.006,1375.0,55,31.2,0.0,0,68.75,51.65,11,3,9,0,0,2,51.65,94.15,100.5,71.51666666666664,True,False,False,False,False
2026-09-03 12:00:00,R101,2000,40.7128,-74.006,1052.0,71,31.2,0.0,0,52.6,68.75,12,3,9,0,0,1,68.75,51.65,94.15,57.666666666666636,True,False,False,False,False
2026-09-03 13:00:00,R101,2000,40.7128,-74.006,1178.0,64,31.2,0.0,0,58.9,52.6,13,3,9,0,0,1,52.6,68.75,51.65,60.08333333333331,True,False,False,False,False
2026-09-03 14:00:00,R101,2000,40.7128,-74.006,1269.0,60,31.2,0.0,0,63.45,58.9,14,3,9,0,0,2,58.9,52.6,68.75,58.31666666666664,True,False,False,False,False
2026-09-03 15:00:00,R101,2000,40.7128,-74.006,1303.0,59,31.2,0.0,0,65.15,63.45,15,3,9,0,0,2,63.45,58.9,52.6,62.49999999999998,True,False,False,False,False
2026-09-03 16:00:00,R101,2000,40.7128,-74.006,2108.0,32,31.2,0.0,0,105.4,65.15,16,3,9,0,1,3,65.15,63.45,58.9,77.99999999999999,True,False,False,False,False
2026-09-03 17:00:00,R101,2000,40.7128,-74.006,1997.0,35,31.2,0.0,0,99.85,105.4,17,3,9,0,1,3,105.4,65.15,63.45,90.13333333333331,True,False,False,False,False
2026-09-03 18:00:00,R101,2000,40.7128,-74.006,1725.0,43,31.2,0.0,0,86.25,99.85,18,3,9,0,1,3,99.85,105.4,65.15,97.16666666666663,True,False,False,False,False
2026-09-03 19:00:00,R101,2000,40.7128,-74.006,1707.0,43,31.2,0.0,0,85.35,86.25,19,3,9,0,1,3,86.25,99.85,105.4,90.4833333333333,True,False,False,False,False
2026-09-03 20:00:00,R101,2000,40.7128,-74.006,351.0,100,31.2,0.0,0,17.55,85.35,20,3,9,0,0,0,85.35,86.25,99.85,63.04999999999996,True,False,False,False,False
2026-09-03 21:00:00,R101,2000,40.7128,-74.006,396.0,100,31.2,0.0,0,19.8,17.55,21,3,9,0,0,0,17.55,85.35,86.25,40.89999999999997,True,False,False,False,False
2026-09-03 22:00:00,R101,2000,40.7128,-74.006,350.0,100,31.2,0.0,0,17.5,19.8,22,3,9,0,0,0,19.8,17.55,85.35,18.283333333333307,True,False,False,False,False
2026-09-03 23:00:00,R101,2000,40.7128,-74.006,457.0,100,31.2,0.0,0,22.85,17.5,23,3,9,0,0,0,17.5,19.8,17.55,20.049999999999972,True,False,False,False,False
2026-09-04 00:00:00,R101,2000,40.7128,-74.006,377.0,100,18.1,0.0,0,18.85,22.85,0,4,9,0,0,0,22.85,17.5,19.8,19.733333333333306,True,False,True,False,False
2026-09-04 01:00:00,R101,2000,40.7128,-74.006,407.0,100,18.1,0.0,0,20.35,18.85,1,4,9,0,0,0,18.85,22.85,17.5,20.683333333333305,True,False,True,False,False
2026-09-04 02:00:00,R101,2000,40.7128,-74.006,355.0,100,18.1,0.0,0,17.75,20.35,2,4,9,0,0,0,20.35,18.85,22.85,18.983333333333306,True,False,True,False,False
2026-09-04 03:00:00,R101,2000,40.7128,-74.006,430.0,100,18.1,0.0,0,21.5,17.75,3,4,9,0,0,0,17.75,20.35,18.85,19.86666666666664,True,False,True,False,False
2026-09-04 04:00:00,R101,2000,40.7128,-74.006,343.0,100,18.1,0.0,0,17.15,21.5,4,4,9,0,0,0,21.5,17.75,20.35,18.799999999999972,True,False,True,False,False
2026-09-04 05:00:00,R101,2000,40.7128,-74.006,358.0,100,18.1,0.0,0,17.9,17.15,5,4,9,0,0,0,17.15,21.5,17.75,18.84999999999997,True,False,True,False,False
2026-09-04 06:00:00,R101,2000,40.7128,-74.006,363.0,100,18.1,0.0,0,18.15,17.9,6,4,9,0,0,0,17.9,17.15,21.5,17.733333333333302,True,False,True,False,False
2026-09-04 07:00:00,R101,2000,40.7128,-74.006,2048.0,33,18.1,0.0,0,102.4,18.15,7,4,9,0,1,3,18.15,17.9,17.15,46.14999999999998,True,False,True,False,False
2026-09-04 08:00:00,R101,2000,40.7128,-74.006,2400.0,7,18.1,0.0,1,120.0,102.4,8,4,9,0,1,3,102.4,18.15,17.9,80.1833333333333,True,False,True,False,False
2026-09-04 09:00:00,R101,2000,40.7128,-74.006,1786.0,41,18.1,0.0,0,89.3,120.0,9,4,9,0,1,3,120.0,102.4,18.15,103.89999999999998,True,False,True,False,False
2026-09-04 10:00:00,R101,2000,40.7128,-74.006,1191.0,64,18.1,0.0,0,59.55,89.3,10,4,9,0,0,1,89.3,120.0,102.4,89.61666666666663,True,False,True,False,False
2026-09-04 11:00:00,R101,2000,40.7128,-74.006,1234.0,62,18.1,0.0,0,61.7,59.55,11,4,9,0,0,2,59.55,89.3,120.0,70.1833333333333,True,False,True,False,False
2026-09-04 12:00:00,R101,2000,40.7128,-74.006,1173.0,65,18.1,0.0,0,58.65,61.7,12,4,9,0,0,1,61.7,59.55,89.3,59.96666666666664,True,False,True,False,False
2026-09-04 13:00:00,R101,2000,40.7128,-74.006,1276.0,18,18.1,0.0,1,63.8,58.65,13,4,9,0,0,2,58.65,61.7,59.55,61.383333333333304,True,False,True,False,False
2026-09-04 14:00:00,R101,2000,40.7128,-74.006,1076.0,69,18.1,0.0,0,53.8,63.8,14,4,9,0,0,1,63.8,58.65,61.7,58.74999999999997,True,False,True,False,False
2026-09-04 15:00:00,R101,2000,40.7128,-74.006,1156.0,65,18.1,0.0,0,57.8,53.8,15,4,9,0,0,1,53.8,63.8,58.65,58.46666666666663,True,False,True,False,False
2026-09-04 16:00:00,R101,2000,40.7128,-74.006,1974.0,35,18.1,0.0,0,98.7,57.8,16,4,9,0,1,3,57.8,53.8,63.8,70.09999999999998,True,False,True,False,False
2026-09-04 17:00:00,R101,2000,40.7128,-74.006,1650.0,45,18.1,0.0,0,82.5,98.7,17,4,9,0,1,3,98.7,57.8,53.8,79.66666666666664,True,False,True,False,False
2026-09-04 18:00:00,R101,2000,40.7128,-74.006,1619.0,46,18.1,0.0,0,80.95,82.5,18,4,9,0,1,3,82.5,98.7,57.8,87.38333333333331,True,False,True,False,False
2026-09-04 19:00:00,R101,2000,40.7128,-74.006,1727.0,42,18.1,0.0,0,86.35,80.95,19,4,9,0,1,3,80.95,82.5,98.7,83.26666666666664,True,False,True,False,False
2026-09-04 20:00:00,R101,2000,40.7128,-74.006,445.0,100,18.1,0.0,0,22.25,86.35,20,4,9,0,0,0,86.35,80.95,82.5,63.1833333333333,True,False,True,False,False
2026-09-04 21:00:00,R101,2000,40.7128,-74.006,349.0,100,18.1,0.0,0,17.45,22.25,21,4,9,0,0,0,22.25,86.35,80.95,42.01666666666664,True,False,True,False,False
2026-09-04 22:00:00,R101,2000,40.7128,-74.006,418.0,100,18.1,0.0,0,20.9,17.45,22,4,9,0,0,0,17.45,22.25,86.35,20.19999999999997,True,False,True,False,False
2026-09-04 23:00:00,R101,2000,40.7128,-74.006,356.0,100,18.1,0.0,0,17.8,20.9,23,4,9,0,0,0,20.9,17.45,22.25,18.716666666666637,True,False,True,False,False
2026-09-05 00:00:00,R101,2000,40.7128,-74.006,543.0,24,12.7,7.8,1,27.15,17.8,0,5,9,1,0,0,17.8,20.9,17.45,21.94999999999997,True,False,False,False,True
2026-09-05 01:00:00,R101,2000,40.7128,-74.006,465.0,24,12.7,7.8,1,23.25,27.15,1,5,9,1,0,0,27.15,17.8,20.9,22.733333333333302,True,False,False,False,True
2026-09-05 02:00:00,R101,2000,40.7128,-74.006,408.0,80,12.7,7.8,0,20.4,23.25,2,5,9,1,0,0,23.25,27.15,17.8,23.59999999999997,True,False,False,False,True
2026-09-05 03:00:00,R101,2000,40.7128,-74.006,530.0,24,12.7,7.8,1,26.5,20.4,3,5,9,1,0,0,20.4,23.25,27.15,23.383333333333308,True,False,False,False,True
2026-09-05 04:00:00,R101,2000,40.7128,-74.006,439.0,80,12.7,7.8,0,21.95,26.5,4,5,9,1,0,0,26.5,20.4,23.25,22.94999999999997,True,False,False,False,True
2026-09-05 05:00:00,R101,2000,40.7128,-74.006,381.0,80,12.7,7.8,0,19.05,21.95,5,5,9,1,0,0,21.95,26.5,20.4,22.49999999999997,True,False,False,False,True
2026-09-05 06:00:00,R101,2000,40.7128,-74.006,374.0,80,12.7,7.8,0,18.7,19.05,6,5,9,1,0,0,19.05,21.95,26.5,19.899999999999974,True,False,False,False,True
2026-09-05 07:00:00,R101,2000,40.7128,-74.006,387.0,80,12.7,7.8,0,19.35,18.7,7,5,9,1,1,0,18.7,19.05,21.95,19.033333333333303,True,False,False,False,True
2026-09-05 08:00:00,R101,2000,40.7128,-74.006,419.0,80,12.7,7.8,0,20.95,19.35,8,5,9,1,1,0,19.35,18.7,19.05,19.66666666666664,True,False,False,False,True
2026-09-05 09:00:00,R101,2000,40.7128,-74.006,444.0,80,12.7,7.8,0,22.2,20.95,9,5,9,1,1,0,20.95,19.35,18.7,20.833333333333304,True,False,False,False,True
2026-09-05 10:00:00,R101,2000,40.7128,-74.006,359.0,80,12.7,7.8,0,17.95,22.2,10,5,9,1,0,0,22.2,20.95,19.35,20.36666666666664,True,False,False,False,True
2026-09-05 11:00:00,R101,2000,40.7128,-74.006,1329.0,46,12.7,7.8,0,66.45,17.95,11,5,9,1,0,2,17.95,22.2,20.95,35.5333333333333,True,False,False,False,True
2026-09-05 12:00:00,R101,2000,40.7128,-74.006,1381.0,44,12.7,7.8,0,69.05,66.45,12,5,9,1,0,2,66.45,17.95,22.2,51.14999999999998,True,False,False,False,True
2026-09-05 13:00:00,R101,2000,40.7128,-74.006,1593.0,37,12.7,7.8,0,79.65,69.05,13,5,9,1,0,2,69.05,66.45,17.95,71.71666666666664,True,False,False,False,True
2026-09-05 14:00:00,R101,2000,40.7128,-74.006,1227.0,49,12.7,7.8,0,61.35,79.65,14,5,9,1,0,2,79.65,69.05,66.45,70.01666666666664,True,False,False,False,True
2026-09-05 15:00:00,R101,2000,40.7128,-74.006,1349.0,45,12.7,7.8,0,67.45,61.35,15,5,9,1,0,2,61.35,79.65,69.05,69.4833333333333,True,False,False,False,True
2026-09-05 16:00:00,R101,2000,40.7128,-74.006,1255.0,48,12.7,7.8,0,62.75,67.45,16,5,9,1,1,2,67.45,61.35,79.65,63.849999999999966,True,False,False,False,True
2026-09-05 17:00:00,R101,2000,40.7128,-74.006,1233.0,49,12.7,7.8,0,61.65,62.75,17,5,9,1,1,2,62.75,67.45,61.35,63.94999999999997,True,False,False,False,True
2026-09-05 18:00:00,R101,2000,40.7128,-74.006,1050.0,57,12.7,7.8,0,52.5,61.65,18,5,9,1,1,1,61.65,62.75,67.45,58.96666666666664,True,False,False,False,True
2026-09-05 19:00:00,R101,2000,40.7128,-74.006,1286.0,47,12.7,7.8,0,64.3,52.5,19,5,9,1,1,2,52.5,61.65,62.75,59.4833333333333,True,False,False,False,True
2026-09-05 20:00:00,R101,2000,40.7128,-74.006,1489.0,12,12.7,7.8,1,74.45,64.3,20,5,9,1,0,2,64.3,52.5,61.65,63.749999999999964,True,False,False,False,True
2026-09-05 21:00:00,R101,2000,40.7128,-74.006,437.0,80,12.7,7.8,0,21.85,74.45,21,5,9,1,0,0,74.45,64.3,52.5,53.5333333333333,True,False,False,False,True
2026-09-05 22:00:00,R101,2000,40.7128,-74.006,396.0,80,12.7,7.8,0,19.8,21.85,22,5,9,1,0,0,21.85,74.45,64.3,38.699999999999974,True,False,False,False,True
2026-09-05 23:00:00,R101,2000,40.7128,-74.006,421.0,80,12.7,7.8,0,21.05,19.8,23,5,9,1,0,0,19.8,21.85,74.45,20.899999999999974,True,False,False,False,True
2026-09-06 00:00:00,R101,2000,40.7128,-74.006,402.0,100,16.1,0.0,0,20.1,21.05,0,6,9,1,0,0,21.05,19.8,21.85,20.316666666666638,True,False,True,False,False
2026-09-06 01:00:00,R101,2000,40.7128,-74.006,377.0,100,16.1,0.0,0,18.85,20.1,1,6,9,1,0,0,20.1,21.05,19.8,19.999999999999975,True,False,True,False,False
2026-09-06 02:00:00,R101,2000,40.7128,-74.006,370.0,100,16.1,0.0,0,18.5,18.85,2,6,9,1,0,0,18.85,20.1,21.05,19.149999999999974,True,False,True,False,False
2026-09-06 03:00:00,R101,2000,40.7128,-74.006,427.0,100,16.1,0.0,0,21.35,18.5,3,6,9,1,0,0,18.5,18.85,20.1,19.566666666666638,True,False,True,False,False
2026-09-06 04:00:00,R101,2000,40.7128,-74.006,429.0,100,16.1,0.0,0,21.45,21.35,4,6,9,1,0,0,21.35,18.5,18.85,20.433333333333305,True,False,True,False,False
2026-09-06 05:00:00,R101,2000,40.7128,-74.006,351.0,100,16.1,0.0,0,17.55,21.45,5,6,9,1,0,0,21.45,21.35,18.5,20.11666666666664,True,False,True,False,False
2026-09-06 06:00:00,R101,2000,40.7128,-74.006,365.0,100,16.1,0.0,0,18.25,17.55,6,6,9,1,0,0,17.55,21.45,21.35,19.083333333333304,True,False,True,False,False
2026-09-06 07:00:00,R101,2000,40.7128,-74.006,446.0,100,16.1,0.0,0,22.3,18.25,7,6,9,1,1,0,18.25,17.55,21.45,19.366666666666635,True,False,True,False,False
2026-09-06 08:00:00,R101,2000,40.7128,-74.006,391.0,100,16.1,0.0,0,19.55,22.3,8,6,9,1,1,0,22.3,18.25,17.55,20.033333333333307,True,False,True,False,False
2026-09-06 09:00:00,R101,2000,40.7128,-74.006,350.0,100,16.1,0.0,0,17.5,19.55,9,6,9,1,1,0,19.55,22.3,18.25,19.783333333333307,True,False,True,False,False
2026-09-06 10:00:00,R101,2000,40.7128,-74.006,418.0,100,16.1,0.0,0,20.9,17.5,10,6,9,1,0,0,17.5,19.55,22.3,19.316666666666638,True,False,True,False,False
2026-09-06 11:00:00,R101,2000,40.7128,-74.006,1277.0,60,16.1,0.0,0,63.85,20.9,11,6,9,1,0,2,20.9,17.5,19.55,34.08333333333331,True,False,True,False,False
2026-09-06 12:00:00,R101,2000,40.7128,-74.006,1470.0,52,16.1,0.0,0,73.5,63.85,12,6,9,1,0,2,63.85,20.9,17.5,52.74999999999997,True,False,True,False,False
2026-09-06 13:00:00,R101,2000,40.7128,-74.006,1383.0,55,16.1,0.0,0,69.15,73.5,13,6,9,1,0,2,73.5,63.85,20.9,68.8333333333333,True,False,True,False,False
2026-09-06 14:00:00,R101,2000,40.7128,-74.006,1508.0,50,16.1,0.0,0,75.4,69.15,14,6,9,1,0,2,69.15,73.5,63.85,72.68333333333331,True,False,True,False,False
2026-09-06 15:00:00,R101,2000,40.7128,-74.006,1450.0,52,16.1,0.0,0,72.5,75.4,15,6,9,1,0,2,75.4,69.15,73.5,72.34999999999998,True,False,True,False,False
2026-09-06 16:00:00,R101,2000,40.7128,-74.006,1242.0,61,16.1,0.0,0,62.1,72.5,16,6,9,1,1,2,72.5,75.4,69.15,69.99999999999997,True,False,True,False,False
2026-09-06 17:00:00,R101,2000,40.7128,-74.006,1279.0,60,16.1,0.0,0,63.95,62.1,17,6,9,1,1,2,62.1,72.5,75.4,66.18333333333331,True,False,True,False,False
2026-09-06 18:00:00,R101,2000,40.7128,-74.006,1172.0,65,16.1,0.0,0,58.6,63.95,18,6,9,1,1,1,63.95,62.1,72.5,61.549999999999976,True,False,True,False,False
2026-09-06 19:00:00,R101,2000,40.7128,-74.006,1026.0,72,16.1,0.0,0,51.3,58.6,19,6,9,1,1,1,58.6,63.95,62.1,57.94999999999997,True,False,True,False,False
2026-09-06 20:00:00,R101,2000,40.7128,-74.006,1035.0,72,16.1,0.0,0,51.75,51.3,20,6,9,1,0,1,51.3,58.6,63.95,53.883333333333304,True,False,True,False,False
2026-09-06 21:00:00,R101,2000,40.7128,-74.006,409.0,100,16.1,0.0,0,20.45,51.75,21,6,9,1,0,0,51.75,51.3,58.6,41.166666666666636,True,False,True,False,False
2026-09-06 22:00:00,R101,2000,40.7128,-74.006,398.0,100,16.1,0.0,0,19.9,20.45,22,6,9,1,0,0,20.45,51.75,51.3,30.69999999999997,True,False,True,False,False
2026-09-06 23:00:00,R101,2000,40.7128,-74.006,368.0,100,16.1,0.0,0,18.4,19.9,23,6,9,1,0,0,19.9,20.45,51.75,19.583333333333304,True,False,True,False,False
2026-09-07 00:00:00,R101,2000,40.7128,-74.006,452.0,100,33.7,0.0,0,22.6,18.4,0,0,9,0,0,0,18.4,19.9,20.45,20.29999999999997,True,False,False,False,False
2026-09-07 01:00:00,R101,2000,40.7128,-74.006,397.0,100,33.7,0.0,0,19.85,22.6,1,0,9,0,0,0,22.6,18.4,19.9,20.283333333333307,True,False,False,False,False
2026-09-07 02:00:00,R101,2000,40.7128,-74.006,367.0,100,33.7,0.0,0,18.35,19.85,2,0,9,0,0,0,19.85,22.6,18.4,20.266666666666637,True,False,False,False,False
2026-09-07 03:00:00,R101,2000,40.7128,-74.006,394.0,100,33.7,0.0,0,19.7,18.35,3,0,9,0,0,0,18.35,19.85,22.6,19.299999999999972,True,False,False,False,False
2026-09-07 04:00:00,R101,2000,40.7128,-74.006,449.0,100,33.7,0.0,0,22.45,19.7,4,0,9,0,0,0,19.7,18.35,19.85,20.16666666666664,True,False,False,False,False
2026-09-07 05:00:00,R101,2000,40.7128,-74.006,389.0,100,33.7,0.0,0,19.45,22.45,5,0,9,0,0,0,22.45,19.7,18.35,20.533333333333307,True,False,False,False,False
2026-09-07 06:00:00,R101,2000,40.7128,-74.006,440.0,100,33.7,0.0,0,22.0,19.45,6,0,9,0,0,0,19.45,22.45,19.7,21.299999999999972,True,False,False,False,False
2026-09-07 07:00:00,R101,2000,40.7128,-74.006,1933.0,36,33.7,0.0,0,96.65,22.0,7,0,9,0,1,3,22.0,19.45,22.45,46.0333333333333,True,False,False,False,False
2026-09-07 08:00:00,R101,2000,40.7128,-74.006,1604.0,47,33.7,0.0,0,80.2,96.65,8,0,9,0,1,3,96.65,22.0,19.45,66.2833333333333,True,False,False,False,False
2026-09-07 09:00:00,R101,2000,40.7128,-74.006,2029.0,34,33.7,0.0,0,101.45,80.2,9,0,9,0,1,3,80.2,96.65,22.0,92.76666666666665,True,False,False,False,False
2026-09-07 10:00:00,R101,2000,40.7128,-74.006,1223.0,62,33.7,0.0,0,61.15,101.45,10,0,9,0,0,2,101.45,80.2,96.65,80.93333333333331,True,False,False,False,False
2026-09-07 11:00:00,R101,2000,40.7128,-74.006,1275.0,60,33.7,0.0,0,63.75,61.15,11,0,9,0,0,2,61.15,101.45,80.2,75.44999999999997,True,False,False,False,False
2026-09-07 12:00:00,R101,2000,40.7128,-74.006,1095.0,68,33.7,0.0,0,54.75,63.75,12,0,9,0,0,1,63.75,61.15,101.45,59.883333333333304,True,False,False,False,False
2026-09-07 13:00:00,R101,2000,40.7128,-74.006,1063.0,70,33.7,0.0,0,53.15,54.75,13,0,9,0,0,1,54.75,63.75,61.15,57.21666666666664,True,False,False,False,False
2026-09-07 14:00:00,R101,2000,40.7128,-74.006,1188.0,64,33.7,0.0,0,59.4,53.15,14,0,9,0,0,1,53.15,54.75,63.75,55.76666666666663,True,False,False,False,False
2026-09-07 15:00:00,R101,2000,40.7128,-74.006,1318.0,58,33.7,0.0,0,65.9,59.4,15,0,9,0,0,2,59.4,53.15,54.75,59.4833333333333,True,False,False,False,False
2026-09-07 16:00:00,R101,2000,40.7128,-74.006,1847.0,39,33.7,0.0,0,92.35,65.9,16,0,9,0,1,3,65.9,59.4,53.15,72.54999999999997,True,False,False,False,False
2026-09-07 17:00:00,R101,2000,40.7128,-74.006,1618.0,46,33.7,0.0,0,80.9,92.35,17,0,9,0,1,3,92.35,65.9,59.4,79.71666666666664,True,False,False,False,False
2026-09-07 18:00:00,R101,2000,40.7128,-74.006,1886.0,38,33.7,0.0,0,94.3,80.9,18,0,9,0,1,3,80.9,92.35,65.9,89.1833333333333,True,False,False,False,False
2026-09-07 19:00:00,R101,2000,40.7128,-74.006,1878.0,38,33.7,0.0,0,93.9,94.3,19,0,9,0,1,3,94.3,80.9,92.35,89.69999999999997,True,False,False,False,False
2026-09-07 20:00:00,R101,2000,40.7128,-74.006,409.0,100,33.7,0.0,0,20.45,93.9,20,0,9,0,0,0,93.9,94.3,80.9,69.54999999999997,True,False,False,False,False
2026-09-07 21:00:00,R101,2000,40.7128,-74.006,426.0,100,33.7,0.0,0,21.3,20.45,21,0,9,0,0,0,20.45,93.9,94.3,45.21666666666664,True,False,False,False,False
2026-09-07 22:00:00,R101,2000,40.7128,-74.006,406.0,100,33.7,0.0,0,20.3,21.3,22,0,9,0,0,0,21.3,20.45,93.9,20.683333333333298,True,False,False,False,False
2026-09-07 23:00:00,R101,2000,40.7128,-74.006,449.0,100,33.7,0.0,0,22.45,20.3,23,0,9,0,0,0,20.3,21.3,20.45,21.349999999999966,True,False,False,False,False
2026-09-08 00:00:00,R101,2000,40.7128,-74.006,346.0,100,20.5,0.0,0,17.3,22.45,0,1,9,0,0,0,22.45,20.3,21.3,20.016666666666634,True,False,False,False,False
2026-09-08 01:00:00,R101,2000,40.7128,-74.006,409.0,100,20.5,0.0,0,20.45,17.3,1,1,9,0,0,0,17.3,22.45,20.3,20.066666666666634,True,False,False,False,False
2026-09-08 02:00:00,R101,2000,40.7128,-74.006,431.0,100,20.5,0.0,0,21.55,20.45,2,1,9,0,0,0,20.45,17.3,22.45,19.766666666666634,True,False,False,False,False
2026-09-08 03:00:00,R101,2000,40.7128,-74.006,340.0,100,20.5,0.0,0,17.0,21.55,3,1,9,0,0,0,21.55,20.45,17.3,19.666666666666632,True,False,False,False,False
2026-09-08 04:00:00,R101,2000,40.7128,-74.006,446.0,100,20.5,0.0,0,22.3,17.0,4,1,9,0,0,0,17.0,21.55,20.45,20.2833333333333,True,False,False,False,False
2026-09-08 05:00:00,R101,2000,40.7128,-74.006,358.0,100,20.5,0.0,0,17.9,22.3,5,1,9,0,0,0,22.3,17.0,21.55,19.06666666666663,True,False,False,False,False
2026-09-08 06:00:00,R101,2000,40.7128,-74.006,394.0,100,20.5,0.0,0,19.7,17.9,6,1,9,0,0,0,17.9,22.3,17.0,19.966666666666637,True,False,False,False,False
2026-09-08 07:00:00,R101,2000,40.7128,-74.006,1986.0,35,20.5,0.0,0,99.3,19.7,7,1,9,0,1,3,19.7,17.9,22.3,45.6333333333333,True,False,False,False,False
2026-09-08 08:00:00,R101,2000,40.7128,-74.006,1734.0,42,20.5,0.0,0,86.7,99.3,8,1,9,0,1,3,99.3,19.7,17.9,68.56666666666663,True,False,False,False,False
2026-09-08 09:00:00,R101,2000,40.7128,-74.006,1613.0,46,20.5,0.0,0,80.65,86.7,9,1,9,0,1,3,86.7,99.3,19.7,88.88333333333331,True,False,False,False,False
2026-09-08 10:00:00,R101,2000,40.7128,-74.006,1113.0,68,20.5,0.0,0,55.65,80.65,10,1,9,0,0,1,80.65,86.7,99.3,74.3333333333333,True,False,False,False,False
2026-09-08 11:00:00,R101,2000,40.7128,-74.006,1353.0,56,20.5,0.0,0,67.65,55.65,11,1,9,0,0,2,55.65,80.65,86.7,67.9833333333333,True,False,False,False,False
2026-09-08 12:00:00,R101,2000,40.7128,-74.006,1312.0,58,20.5,0.0,0,65.6,67.65,12,1,9,0,0,2,67.65,55.65,80.65,62.96666666666664,True,False,False,False,False
2026-09-08 13:00:00,R101,2000,40.7128,-74.006,1257.0,61,20.5,0.0,0,62.85,65.6,13,1,9,0,0,2,65.6,67.65,55.65,65.36666666666663,True,False,False,False,False
2026-09-08 14:00:00,R101,2000,40.7128,-74.006,1286.0,59,20.5,0.0,0,64.3,62.85,14,1,9,0,0,2,62.85,65.6,67.65,64.24999999999997,True,False,False,False,False
2026-09-08 15:00:00,R101,2000,40.7128,-74.006,1349.0,57,20.5,0.0,0,67.45,64.3,15,1,9,0,0,2,64.3,62.85,65.6,64.86666666666663,True,False,False,False,False
2026-09-08 16:00:00,R101,2000,40.7128,-74.006,1615.0,46,20.5,0.0,0,80.75,67.45,16,1,9,0,1,3,67.45,64.3,62.85,70.83333333333331,True,False,False,False,False
2026-09-08 17:00:00,R101,2000,40.7128,-74.006,1807.0,40,20.5,0.0,0,90.35,80.75,17,1,9,0,1,3,80.75,67.45,64.3,79.51666666666664,True,False,False,False,False
2026-09-08 18:00:00,R101,2000,40.7128,-74.006,1686.0,44,20.5,0.0,0,84.3,90.35,18,1,9,0,1,3,90.35,80.75,67.45,85.13333333333331,True,False,False,False,False
2026-09-08 19:00:00,R101,2000,40.7128,-74.006,1824.0,39,20.5,0.0,0,91.2,84.3,19,1,9,0,1,3,84.3,90.35,80.75,88.61666666666663,True,False,False,False,False
2026-09-08 20:00:00,R101,2000,40.7128,-74.006,393.0,100,20.5,0.0,0,19.65,91.2,20,1,9,0,0,0,91.2,84.3,90.35,65.04999999999997,True,False,False,False,False
2026-09-08 21:00:00,R101,2000,40.7128,-74.006,347.0,100,20.5,0.0,0,17.35,19.65,21,1,9,0,0,0,19.65,91.2,84.3,42.73333333333331,True,False,False,False,False
2026-09-08 22:00:00,R101,2000,40.7128,-74.006,351.0,100,20.5,0.0,0,17.55,17.35,22,1,9,0,0,0,17.35,19.65,91.2,18.183333333333305,True,False,False,False,False
2026-09-08 23:00:00,R101,2000,40.7128,-74.006,427.0,100,20.5,0.0,0,21.35,17.55,23,1,9,0,0,0,17.55,17.35,19.65,18.74999999999997,True,False,False,False,False
2026-09-09 00:00:00,R101,2000,40.7128,-74.006,426.0,100,24.7,0.0,0,21.3,21.35,0,2,9,0,0,0,21.35,17.55,17.35,20.066666666666638,True,False,False,False,False
2026-09-09 01:00:00,R101,2000,40.7128,-74.006,370.0,100,24.7,0.0,0,18.5,21.3,1,2,9,0,0,0,21.3,21.35,17.55,20.383333333333308,True,False,False,False,False
2026-09-09 02:00:00,R101,2000,40.7128,-74.006,394.0,100,24.7,0.0,0,19.7,18.5,2,2,9,0,0,0,18.5,21.3,21.35,19.833333333333304,True,False,False,False,False
2026-09-09 03:00:00,R101,2000,40.7128,-74.006,384.0,100,24.7,0.0,0,19.2,19.7,3,2,9,0,0,0,19.7,18.5,21.3,19.133333333333304,True,False,False,False,False
2026-09-09 04:00:00,R101,2000,40.7128,-74.006,413.0,100,24.7,0.0,0,20.65,19.2,4,2,9,0,0,0,19.2,19.7,18.5,19.84999999999997,True,False,False,False,False
2026-09-09 05:00:00,R101,2000,40.7128,-74.006,352.0,100,24.7,0.0,0,17.6,20.65,5,2,9,0,0,0,20.65,19.2,19.7,19.14999999999997,True,False,False,False,False
2026-09-09 06:00:00,R101,2000,40.7128,-74.006,449.0,100,24.7,0.0,0,22.45,17.6,6,2,9,0,0,0,17.6,20.65,19.2,20.233333333333306,True,False,False,False,False
